,ID,Sex,Primary_index,Secondary_index,Age
8837,person_8837,Male,3.503985724,4.212919384,65.91370684
8838,person_8838,Male,3.171881155,4.086646024,26.88355137
8839,person_8839,Male,3.312761123,4.7262792,65.31407729
8840,person_8840,Female,2.65621058,3.50631751,45.01627004
8841,person_8841,Female,2.330626453,4.364409882,49.24597408
8842,person_8842,Female,0.2247916,3.800564725,65.97437906
8843,person_8843,Male,1.856830177,4.49755623,36.86708581
8844,person_8844,Female,1.330323311,4.108437506,55.96425161
8845,person_8845,Female,2.649719511,2.344839598,49.83142602
8846,person_8846,Male,1.64846703,2.121516059,55.80152752
8847,person_8847,Female,1.862148638,1.963696473,51.8507768
8848,person_8848,Female,0.317045024,3.279714962,20.63146588
8849,person_8849,Female,3.475431357,3.111649003,62.89675623
8850,person_8850,Female,1.894451717,3.692154438,24.6571753
8851,person_8851,Male,2.111757894,3.309156159,66.7064974
8852,person_8852,Female,2.729949295,2.732816577,34.01682463
8853,person_8853,Female,2.884666936,4.234832057,49.06177725
8854,person_8854,Male,4.443025115,4.162749976,44.35248573
8855,person_8855,Male,3.315242184,3.134197487,32.31570966
8856,person_8856,Female,3.259909222,2.228365223,28.00399707
8857,person_8857,Female,1.229875628,2.955684836,66.29306439
8858,person_8858,Female,1.636690353,3.377274935,34.23378985
8859,person_8859,Male,3.983382559,4.951719903,55.35606625
8860,person_8860,Male,2.858432007,5.177277453,42.33477
8861,person_8861,Male,2.077982177,5.306967298,20.43076562
8862,person_8862,Male,2.642361909,3.920281712,31.55889729
8863,person_8863,Female,1.275880718,2.74678222,42.20304828
8864,person_8864,Male,1.944852378,3.760190403,54.32718145
8865,person_8865,Female,1.870378936,3.070102611,22.53766557
8866,person_8866,Male,3.591309988,3.335872927,23.75777446
8867,person_8867,Female,2.619045793,4.39020831,23.2675598
8868,person_8868,Female,2.374519089,3.920384528,25.54953975
8869,person_8869,Male,5.013656712,3.586828615,58.58943845
8870,person_8870,Female,0.803066214,3.202754805,50.92877173
8871,person_8871,Male,3.797401074,5.067408419,37.5688099
8872,person_8872,Female,2.787406592,4.484334146,64.53600624
8873,person_8873,Male,2.902515504,4.762767422,35.85343372
8874,person_8874,Male,1.977738718,4.373269774,35.23567075
8875,person_8875,Male,1.558733475,4.748536174,44.94967111
8876,person_8876,Female,3.788368412,4.396401961,36.66082215
8877,person_8877,Male,4.837860216,6.212153277,23.50808743
8878,person_8878,Male,2.457405758,4.456000558,47.33375764
8879,person_8879,Male,3.175909956,5.017209246,52.73375946
8880,person_8880,Male,1.270811352,4.627385604,68.10949214
8881,person_8881,Male,2.634371114,6.28567993,49.95785221
8882,person_8882,Female,4.076835874,3.914734658,23.60476332
8883,person_8883,Male,3.430754242,3.296220902,28.09544029
8884,person_8884,Female,0.763019805,2.113432579,32.51216176
8885,person_8885,Male,2.483004332,4.232273457,60.2063187
8886,person_8886,Female,4.373204516,1.495944841,38.95670064
8887,person_8887,Female,1.708033874,2.047733323,29.48986787
8888,person_8888,Female,3.045819937,3.87202434,30.7114805
8889,person_8889,Male,1.540002932,5.6135442,23.15721727
8890,person_8890,Female,1.463515315,3.543084787,26.7931196
8891,person_8891,Female,0.745021614,3.04395928,25.23384893
8892,person_8892,Female,2.523243977,3.30287247,61.75268592
8893,person_8893,Male,3.848976441,5.669998288,42.16075109
8894,person_8894,Male,3.212976653,4.066840395,69.41813378
8895,person_8895,Female,1.065752037,1.272788793,23.24421918
8896,person_8896,Female,2.885494928,2.965390732,39.33974567
8897,person_8897,Female,3.188407614,4.377541562,63.69741501
8898,person_8898,Male,2.985893878,4.268222538,39.01092075
8899,person_8899,Female,2.902211418,3.530946691,52.41322724
8900,person_8900,Female,0.882555212,2.463552657,57.90603156
8901,person_8901,Female,3.034614072,2.409664457,50.83462698
8902,person_8902,Male,2.155566809,5.814299246,20.15493578
8903,person_8903,Male,2.696004543,3.549112995,39.64388988
8904,person_8904,Female,3.745284291,4.603145437,47.39978195
8905,person_8905,Male,1.899174786,3.722477403,62.65746587
8906,person_8906,Male,3.443428192,6.882127769,55.96719108
8907,person_8907,Male,4.375841609,5.187061142,68.22858965
8908,person_8908,Male,3.547677372,5.971801393,20.37959528
8909,person_8909,Female,2.969429918,4.092534949,26.27663783
8910,person_8910,Male,1.105486542,4.594946692,24.36073416
8911,person_8911,Female,3.068131382,3.264748065,23.54749284
8912,person_8912,Male,2.790468392,5.069512516,39.21177536
8913,person_8913,Female,2.596102581,3.043938233,58.36726418
8914,person_8914,Male,2.346400274,6.310816443,39.03352935
8915,person_8915,Male,3.270171128,3.638842329,25.32534334
8916,person_8916,Female,2.67372728,2.309759547,41.51402615
8917,person_8917,Male,2.901537689,4.412105433,33.7714382
8918,person_8918,Female,2.732499472,2.120307923,39.66524473
8919,person_8919,Male,0.672468992,3.478939319,62.29644943
8920,person_8920,Male,3.500474234,4.483888546,42.25215522
8921,person_8921,Female,2.713960333,3.80355594,44.64789636
8922,person_8922,Female,1.24002165,3.65793325,40.08011154
8923,person_8923,Male,2.626986722,2.505976652,34.19184256
8924,person_8924,Male,2.689162554,4.092878833,23.65799126
8925,person_8925,Male,1.875792055,5.31731045,34.30705672
8926,person_8926,Female,1.722421635,2.31772165,48.68979146
8927,person_8927,Male,3.077536854,4.990560536,38.13835638
8928,person_8928,Female,3.925341388,1.131577622,62.27549612
8929,person_8929,Female,2.752652729,3.031397222,64.74973092
8930,person_8930,Female,1.626733873,3.368859333,50.54581441
8931,person_8931,Male,2.484184715,5.392845049,36.31224587
8932,person_8932,Male,1.51819162,4.268630848,57.44125136
8933,person_8933,Male,3.123324417,3.431122699,41.92233936
8934,person_8934,Male,2.288249562,3.740950993,64.68184029
8935,person_8935,Female,0.566570173,4.359598238,40.78706189
8936,person_8936,Female,3.76504251,3.718220235,55.19132935
8937,person_8937,Female,2.024806249,2.553676492,25.22240628
8938,person_8938,Female,0.78429853,3.314527017,61.55065087
8939,person_8939,Male,4.569339206,3.339594229,54.9216289
8940,person_8940,Male,3.274469066,5.429426915,34.47688681
8941,person_8941,Male,2.537451743,5.435029985,48.71907444
8942,person_8942,Male,4.331899826,4.4792274,58.67611608
8943,person_8943,Male,2.383128215,3.958521478,57.61283337
8944,person_8944,Female,2.197462222,4.010795581,69.88438969
8945,person_8945,Female,4.458968078,3.222405975,62.56667776
8946,person_8946,Male,3.042099042,4.978076273,54.79308605
8947,person_8947,Male,2.934566246,3.56059186,38.318999
8948,person_8948,Female,3.596897374,4.228055673,29.35692255
8949,person_8949,Female,1.876084895,1.846272354,46.15869816
8950,person_8950,Female,3.520165491,2.822827409,33.64875518
8951,person_8951,Female,1.87633626,1.664636242,21.18071132
8952,person_8952,Male,6.136126533,4.053385301,63.71735407
8953,person_8953,Male,3.707909956,4.151487482,48.3872192
8954,person_8954,Male,4.998136178,5.438070141,32.92474257
8955,person_8955,Male,4.658050583,4.211169428,57.63172464
8956,person_8956,Male,4.59371903,3.063793978,26.94072718
8957,person_8957,Male,2.245948638,3.421256907,42.26653075
8958,person_8958,Male,2.488287986,2.173225398,35.15416316
8959,person_8959,Female,2.257789267,3.65175824,26.58013583
8960,person_8960,Female,1.718479684,2.405068515,60.26447751
8961,person_8961,Female,0.825103473,4.625690366,20.79460116
8962,person_8962,Male,5.476294062,3.690853652,57.87888048
8963,person_8963,Male,3.645755833,4.801636061,63.95259874
8964,person_8964,Female,2.271539055,4.239150438,69.30075314
8965,person_8965,Male,3.370701294,3.747569761,23.73652449
8966,person_8966,Male,2.709871057,5.138546327,51.46401092
8967,person_8967,Female,1.446129982,3.191766223,22.8416069
8968,person_8968,Female,2.249962978,4.482372236,42.05065173
8969,person_8969,Female,2.315585147,3.366564667,53.08446025
8970,person_8970,Male,3.268226467,5.242648905,36.36868162
8971,person_8971,Female,2.179849122,2.764406556,42.23413881
8972,person_8972,Male,3.532755366,4.584559691,20.14332462
8973,person_8973,Male,4.261558599,2.711025657,33.2995422
8974,person_8974,Female,1.392874808,2.684751765,25.6843438
8975,person_8975,Male,2.868926348,3.960744752,54.86193307
8976,person_8976,Female,1.206846638,4.131033595,54.5341637
8977,person_8977,Male,4.111324676,5.074212418,45.45103709
8978,person_8978,Female,2.006351061,3.376687599,37.03900071
8979,person_8979,Female,2.322098043,2.390571634,57.44802022
8980,person_8980,Male,2.875767502,6.092210041,44.43297053
8981,person_8981,Male,3.643668522,4.087735446,28.7855241
8982,person_8982,Male,2.001817297,4.179395462,48.04566298
8983,person_8983,Female,1.784832858,3.0927523,46.38745795
8984,person_8984,Female,0.758234701,1.88446727,24.9475948
8985,person_8985,Female,1.744225573,3.098820262,40.06566862
8986,person_8986,Female,2.784044201,6.339654908,65.92150593
8987,person_8987,Female,2.153817386,2.953857281,38.10977431
8988,person_8988,Male,1.647174389,4.599033041,21.31033536
8989,person_8989,Female,2.958912303,3.384662282,58.05919864
8990,person_8990,Female,1.239175568,2.736165581,22.29785778
8991,person_8991,Male,2.96262747,4.220750472,52.53551105
8992,person_8992,Male,4.651021988,3.136873018,22.76888127
8993,person_8993,Female,0.496315369,1.857490171,53.14331956
8994,person_8994,Male,1.853871354,5.737106211,27.53539235
8995,person_8995,Female,1.086190774,2.257564119,55.86965255
8996,person_8996,Female,2.067996151,4.151253786,28.38129279
8997,person_8997,Male,2.8088548,4.920319713,46.36344773
8998,person_8998,Female,1.154344538,2.34236861,54.57663258
8999,person_8999,Male,1.853224623,4.350908495,29.81690926
9000,person_9000,Female,1.776780006,3.831774385,48.64895579
9001,person_9001,Male,3.053729082,5.921812924,23.67367
9002,person_9002,Female,2.158116002,2.616044261,39.33092827
9003,person_9003,Female,2.434930734,3.621323258,40.14140959
9004,person_9004,Female,3.781318188,1.611362825,48.8620231
9005,person_9005,Female,0.189498162,3.335435623,33.247815
9006,person_9006,Female,1.7209302,2.384993221,56.6867385
9007,person_9007,Male,2.951087017,3.621095413,37.89151627
9008,person_9008,Male,3.234722411,5.373312935,28.52770208
9009,person_9009,Male,3.711003315,4.145720508,62.03395534
9010,person_9010,Male,3.12871364,3.78143455,53.45279571
9011,person_9011,Female,1.648945217,1.581682574,37.57854243
9012,person_9012,Male,3.711588424,4.654886337,68.89186182
9013,person_9013,Male,4.053673298,5.061113481,47.09535806
9014,person_9014,Male,3.412772309,3.653393964,58.85450036
9015,person_9015,Female,1.844751709,2.052085886,65.24717758
9016,person_9016,Male,2.93885029,3.622068868,42.52433804
9017,person_9017,Male,4.730954647,3.418954918,46.15058386
9018,person_9018,Male,0.871004629,3.258685651,55.27520497
9019,person_9019,Male,3.968688591,4.0666233,60.95958143
9020,person_9020,Female,2.139241751,2.288629317,49.94597389
9021,person_9021,Male,3.200321009,5.521332739,31.28982486
9022,person_9022,Male,3.415955852,3.006709329,36.10894877
9023,person_9023,Female,3.806381759,4.492740674,39.40759463
9024,person_9024,Female,-0.367310085,1.674669131,43.14311103
9025,person_9025,Male,1.962554661,5.339240109,22.5723983
9026,person_9026,Female,1.697560461,4.461925475,48.70317074
9027,person_9027,Female,2.019041296,2.071919622,26.71541637
9028,person_9028,Female,3.420864454,4.28374189,41.3263472
9029,person_9029,Male,4.125105515,5.495861464,64.6883513
9030,person_9030,Female,1.545188093,2.36315383,25.39586706
9031,person_9031,Female,2.272347541,3.270356503,30.12374744
9032,person_9032,Female,2.346174093,3.524597664,51.01177489
9033,person_9033,Male,3.332965483,5.042849683,22.98191409
9034,person_9034,Female,2.834016055,3.874760174,54.24258935
9035,person_9035,Female,2.707802161,4.485888951,27.60342993
9036,person_9036,Male,3.524297922,5.240760184,23.71612901
9037,person_9037,Female,2.285039424,2.766564812,69.99721963
9038,person_9038,Female,1.924373658,4.73296238,21.21828757
9039,person_9039,Female,1.015753507,0.658153657,29.32071387
9040,person_9040,Male,4.960322582,4.157048615,35.70279989
9041,person_9041,Male,2.310209241,4.901214909,62.93837629
9042,person_9042,Male,2.427565913,6.35441627,39.03337645
9043,person_9043,Male,3.147696878,4.729251512,48.9975996
9044,person_9044,Male,1.817621235,4.611848886,26.24108183
9045,person_9045,Male,2.923377102,4.660935495,45.56254906
9046,person_9046,Female,3.273107977,4.992354014,43.76749801
9047,person_9047,Male,1.647723839,3.359857341,49.82214269
9048,person_9048,Female,1.005897723,2.122015054,54.30442847
9049,person_9049,Female,0.59085315,3.753010306,67.10043257
9050,person_9050,Male,2.987366334,6.685999471,24.77790802
9051,person_9051,Male,1.442038748,3.716853218,68.3000634
9052,person_9052,Male,2.347449613,4.009899436,42.68713675
9053,person_9053,Male,1.582092236,5.148599286,36.16451887
9054,person_9054,Female,1.787360753,2.19816807,24.52048074
9055,person_9055,Female,1.044098447,3.816461035,32.83773007
9056,person_9056,Female,2.887885989,3.211885127,44.3585745
9057,person_9057,Male,2.501438146,4.871560015,32.98769057
9058,person_9058,Female,2.791621612,2.961099408,57.77069448
9059,person_9059,Male,2.179028346,4.31372432,46.05876274
9060,person_9060,Female,0.587925717,4.066707934,25.82509425
9061,person_9061,Male,4.284409292,4.534142962,53.54063428
9062,person_9062,Female,3.958153659,4.217081011,30.09752401
9063,person_9063,Female,2.065760882,4.052188723,59.86934816
9064,person_9064,Male,2.448523108,5.28004373,50.53194771
9065,person_9065,Female,2.666074946,2.514690988,32.86174365
9066,person_9066,Female,1.819115497,4.017915782,66.16401122
9067,person_9067,Male,3.418819334,4.673701021,35.63969867
9068,person_9068,Female,1.624863224,3.4528988,40.5686467
9069,person_9069,Male,2.604472504,3.258304313,39.00769613
9070,person_9070,Male,4.990770466,4.7449726,54.18247098
9071,person_9071,Male,2.585946489,4.160401804,50.38331451
9072,person_9072,Female,2.15325608,3.559399618,32.78270672
9073,person_9073,Male,3.225126427,3.636455237,40.07865361
9074,person_9074,Female,1.532701542,3.339404704,66.13967182
9075,person_9075,Female,1.25600376,2.297927103,27.62342983
9076,person_9076,Male,2.034014578,3.891553855,29.55845491
9077,person_9077,Male,2.855404537,4.643460309,68.6077208
9078,person_9078,Male,3.273643544,4.564650899,41.03086847
9079,person_9079,Female,1.638401067,2.283047713,39.87069841
9080,person_9080,Male,4.061930488,3.041715879,69.25906542
9081,person_9081,Female,2.273369282,2.752810758,60.10658698
9082,person_9082,Female,1.837859949,2.834046467,28.46586435
9083,person_9083,Female,0.533773255,2.037574477,61.07726099
9084,person_9084,Male,4.201692245,4.197262464,27.0688037
9085,person_9085,Male,3.028477406,5.488982241,61.21476006
9086,person_9086,Female,2.574185902,6.016974262,57.39249015
9087,person_9087,Female,2.655533963,3.953862553,61.32188132
9088,person_9088,Female,0.874401302,3.089595718,55.83016953
9089,person_9089,Female,1.892094098,1.463874685,66.99191147
9090,person_9090,Male,2.712310014,4.934477936,32.96390452
9091,person_9091,Male,2.701506696,3.989479039,55.78205243
9092,person_9092,Male,2.003844718,4.401348517,36.07695397
9093,person_9093,Female,1.370093748,3.045039314,64.07729792
9094,person_9094,Male,2.59005798,3.44512513,62.16397771
9095,person_9095,Female,2.152830589,4.284352169,60.69218509
9096,person_9096,Female,3.626550628,2.114313344,53.68965591
9097,person_9097,Male,2.155956014,5.186373575,39.05946378
9098,person_9098,Female,-0.356827528,1.373249162,60.24659562
9099,person_9099,Female,1.098688819,2.952306355,64.23341602
9100,person_9100,Male,1.689071511,6.783625647,55.7678853
9101,person_9101,Female,2.093414677,2.640948887,43.17628856
9102,person_9102,Female,2.15405957,3.82613615,68.63075159
9103,person_9103,Female,2.023443788,3.012592185,49.63518447
9104,person_9104,Male,4.177116573,4.457657493,27.90415012
9105,person_9105,Female,2.090679338,3.576489332,24.24677532
9106,person_9106,Female,1.758672773,2.197305445,42.68495627
9107,person_9107,Male,3.044222964,4.824723565,22.62377746
9108,person_9108,Female,1.383339749,2.30502691,60.85289062
9109,person_9109,Female,0.750465372,1.757696874,24.97448388
9110,person_9110,Male,2.620412443,4.534222828,53.23839993
9111,person_9111,Male,2.44206186,5.216298543,66.59898456
9112,person_9112,Male,5.753540333,3.988060517,29.5232902
9113,person_9113,Female,1.684802503,2.220448049,40.33864949
9114,person_9114,Male,2.209690814,4.754787099,56.14501748
9115,person_9115,Male,2.278301401,4.174323447,40.05482154
9116,person_9116,Female,2.739999853,2.357799943,31.06378547
9117,person_9117,Male,1.474958167,5.879390713,38.62760826
9118,person_9118,Female,1.925053963,2.922824573,23.26409106
9119,person_9119,Female,1.909286866,2.954722996,49.20624854
9120,person_9120,Female,1.705571239,2.989442337,58.74676522
9121,person_9121,Male,2.161022152,4.870845652,51.52920101
9122,person_9122,Male,3.573475849,3.149117499,42.35461082
